adapter,budget_hit,error,evicted_kv_mib,extra_arrival_index,extra_backend,extra_bits,extra_builtin_request_fallback,extra_cache_rebuild_reason,extra_cache_reused,extra_effective_prompt_chars,extra_env,extra_family,extra_gpu0_peak_memory_mib,extra_gpu1_peak_memory_mib,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_history_turns,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_loss_em,extra_metric_loss_f1,extra_metric_loss_rouge_l,extra_model,extra_primary_metric,extra_profile_note,extra_prompt_text,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_first_token_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_prefill_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_ttft_semantics,extra_worker_mode,kv_cache_memory_mib,kv_cumulative_mib,kv_incremental_mib,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,recompute_ms,request_id,resident_kv_mib_after,resident_kv_mib_before,resident_memory_mib,restore_ms,session_id,split,task,ttft_ms,turn_index
full,False,,0.0,23,qwen2_exact_runtime,,false,,,802,tailguardkv-base,full,7619.01025390625,7655.75390625,,,,,,,,,,"[""User: Summarize:\nSession C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.\nSummary:"", ""Assistant: The report distinguishes policy budget filtering from real backend budget hits under concurrency."", ""User: Summarize:\nThe second turn of session C explains that a resident trace should show global resident KV near the configured budget and expose queueing if pressure remains too high.\nSummary:"", ""Assistant: A good trace shows resident KV near budget and may expose queueing under sustained pressure.""]",,,,,,,,,,0.0,0.0,0.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,full/exact qwen2 runtime,"Summarize:
The final session C turn closes the trace by comparing action distributions under different budgets and checking whether backend events align with the raw CSV.
Summary:",,The final turn checks that budget-dependent action shifts align with backend events in the raw CSV.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,87.84547075629234,647.4294029176235,15291.484091430902,87.10204809904099,1915.7267659902573,0.5743466317653656,648.2805758714676,0.08518993854522705,first_token,persistent,8.6953125,8.6953125,2.8984375,648.2805758714676,long,True,True," 
The! final!!!!!! session!! C! turn",15274.76416015625,full_gpu,0.0,1.0,0.0,session_c_turn_002__pressure_r1_c2,8.6953125,5.796875,7762.15625,0.0,session-c__pressure_r1_c2,eval,summary,87.84547075629234,2
kivi,False,,0.0,0,qwen2_kivi,4,false,new_session,False,95,edgekv-kivi,kivi,7530.26025390625,7535.443359375,,,,,,,,,,[],quantized,32,196,True,140,28,896,32,16,1.0,0.6,0.76,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
TailGuardKV keeps per-session KV state.

Question:
What does resident KV mean?
Answer:",21,resident KV is the portion of cached key/value state still kept in memory,data/fixtures/pilot_session_trace_requests.jsonl,0.0,1801.9855841994286,4114.399343729019,15473.176419734955,1801.5947304666042,2021.609216928482,0.0,4114.991225302219,0.2117641270160675,first_token,persistent,1.2919921875,1.2919921875,1.2919921875,4114.991225302219,short,True,True," In the context of TailGuardKV, ""resident KV"" likely refers to the",15065.70361328125,kivi_4bit_residual32,0.0,1.0,0.0,session_a_turn_000__pressure_r1_c1,1.2919921875,0.0,7822.3125,0.0,session-a__pressure_r1_c1,calibration,qa,1801.9855841994286,0
kivi,False,,0.0,1,qwen2_kivi,4,false,new_session,False,95,edgekv-kivi,kivi,7530.91650390625,7536.099609375,,,,,,,,,,[],quantized,32,392,True,280,56,1792,32,16,1.0,0.6,0.76,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
TailGuardKV keeps per-session KV state.

Question:
What does resident KV mean?
Answer:",21,resident KV is the portion of cached key/value state still kept in memory,data/fixtures/pilot_session_trace_requests.jsonl,0.0,72.24702090024948,885.9069012105465,15473.176419734955,72.02967628836632,2021.609216928482,0.0,886.2547688186169,0.08952990174293518,first_token,persistent,1.2919921875,1.2919921875,1.2919921875,886.2547688186169,short,True,True," In the context of TailGuardKV, ""resident KV"" likely refers to the",15067.01611328125,kivi_4bit_residual32,0.0,1.0,0.0,session_a_turn_000__pressure_r1_c2,1.2919921875,0.0,7822.3125,0.0,session-a__pressure_r1_c2,calibration,qa,72.24702090024948,0
kivi,False,,0.0,2,qwen2_kivi,4,false,new_session,False,193,edgekv-kivi,kivi,7541.48095703125,7551.4267578125,,,,,,,,,,[],quantized,32,1232,True,756,84,2688,32,16,1.0,0.8571428571428571,0.9285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.
Summary:",37,Offloading reduces memory pressure but can add restore latency when the session resumes.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,97.24986180663109,1093.178778886795,15473.176419734955,97.0483273267746,2021.609216928482,0.0,1093.4738218784332,0.085439532995224,first_token,persistent,1.8662109375,1.8662109375,1.8662109375,1093.4738218784332,medium,True,True," Session B begins with a detailed discussion on cache eviction and restore costs, highlighting that",15092.90771484375,kivi_4bit_residual32,0.12857142857142856,0.8714285714285714,0.0,session_b_turn_000__pressure_r1_c1,1.8662109375,0.0,7822.3125,0.0,session-b__pressure_r1_c1,calibration,summary,97.24986180663109,0
kivi,False,,0.0,3,qwen2_kivi,4,false,new_session,False,193,edgekv-kivi,kivi,7542.42431640625,7552.3701171875,,,,,,,,,,[],quantized,32,2072,True,1232,112,3584,32,16,1.0,0.8571428571428571,0.9285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.
Summary:",37,Offloading reduces memory pressure but can add restore latency when the session resumes.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,92.11694821715355,1084.733758121729,15473.176419734955,91.94673970341682,2021.609216928482,0.0,1085.0362293422222,0.07795169949531555,first_token,persistent,1.8662109375,1.8662109375,1.8662109375,1085.0362293422222,medium,True,True," Session B begins with a detailed discussion on cache eviction and restore costs, highlighting that",15094.79443359375,kivi_4bit_residual32,0.12857142857142856,0.8714285714285714,0.0,session_b_turn_000__pressure_r1_c2,1.8662109375,0.0,7822.3125,0.0,session-b__pressure_r1_c2,calibration,summary,92.11694821715355,0
kivi,False,,0.0,4,qwen2_kivi,4,false,history_turns_present,False,301,edgekv-kivi,kivi,7557.69482421875,7575.37890625,,,,,,,,,,"[""User: Context:\nTailGuardKV keeps per-session KV state.\n\nQuestion:\nWhat does resident KV mean?\nAnswer:"", ""Assistant: resident KV is the portion of cached key/value state still kept in memory""]",quantized,32,2912,True,1736,168,5376,32,16,1.0,0.6666666666666667,0.7777777777777778,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
TailGuardKV tracks offloaded and dropped state separately.

Question:
Which one causes recompute?
Answer:",63,dropped state causes recompute when the session returns,data/fixtures/pilot_session_trace_requests.jsonl,0.0,99.82458874583244,1115.1183135807514,15473.176419734955,99.6515154838562,2021.609216928482,0.0,1115.4231019318104,0.0761672854423523,first_token,persistent,2.19775390625,2.19775390625,0.90576171875,1115.4231019318104,short,True,True," 
Recompute is typically caused by offloaded state in TailGuardKV. When",15133.07373046875,kivi_4bit_residual32,0.0,1.0,0.0,session_a_turn_001__pressure_r1_c1,2.19775390625,1.2919921875,7822.3125,0.0,session-a__pressure_r1_c1,calibration,qa,99.82458874583244,1
kivi,False,,0.0,5,qwen2_kivi,4,false,history_turns_present,False,301,edgekv-kivi,kivi,7558.13916015625,7575.8232421875,,,,,,,,,,"[""User: Context:\nTailGuardKV keeps per-session KV state.\n\nQuestion:\nWhat does resident KV mean?\nAnswer:"", ""Assistant: resident KV is the portion of cached key/value state still kept in memory""]",quantized,32,3752,True,2240,224,7168,32,16,1.0,0.6666666666666667,0.7777777777777778,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
TailGuardKV tracks offloaded and dropped state separately.

Question:
Which one causes recompute?
Answer:",63,dropped state causes recompute when the session returns,data/fixtures/pilot_session_trace_requests.jsonl,0.0,97.53066673874855,1154.328890144825,15473.176419734955,97.36359491944313,2021.609216928482,0.0,1154.577050358057,0.07656961679458618,first_token,persistent,2.19775390625,2.19775390625,0.90576171875,1154.577050358057,short,True,True," 
Recompute is typically caused by offloaded state in TailGuardKV. When",15133.96240234375,kivi_4bit_residual32,0.0,1.0,0.0,session_a_turn_001__pressure_r1_c2,2.19775390625,1.2919921875,7822.3125,0.0,session-a__pressure_r1_c2,calibration,qa,97.53066673874855,1
kivi,False,,0.0,6,qwen2_kivi,4,false,new_session,False,209,edgekv-kivi,kivi,7543.125,7552.767578125,,,,,,,,,,[],quantized,32,4592,True,2716,252,8064,32,16,1.0,0.9285714285714286,0.9285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.
Summary:",36,The report distinguishes policy budget filtering from real backend budget hits under concurrency.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,98.9454872906208,1094.0061435103416,15473.176419734955,98.77734258770943,2021.609216928482,0.0,1094.2742116749287,0.07886067032814026,first_token,persistent,1.830322265625,1.830322265625,1.830322265625,1094.2742116749287,long,True,True, Session C discusses memory budgeting in multiple conversations and highlights the importance of distinguishing between,15095.892578125,kivi_4bit_residual32,0.0,1.0,0.0,session_c_turn_000__pressure_r1_c1,1.830322265625,0.0,7822.3125,0.0,session-c__pressure_r1_c1,calibration,summary,98.9454872906208,0
kivi,False,,0.0,7,qwen2_kivi,4,false,new_session,False,209,edgekv-kivi,kivi,7544.0546875,7553.697265625,,,,,,,,,,[],quantized,32,5432,True,3192,280,8960,32,16,1.0,0.9285714285714286,0.9285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
Session C carries a longer report about memory budgeting across many concurrent conversations. It emphasizes that the system should separate policy-level filtering from backend budget hits.
Summary:",36,The report distinguishes policy budget filtering from real backend budget hits under concurrency.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,92.84080937504768,1098.2629247009754,15473.176419734955,92.67952293157578,2021.609216928482,0.0,1098.513901233673,0.07816404104232788,first_token,persistent,1.830322265625,1.830322265625,1.830322265625,1098.513901233673,long,True,True, Session C discusses memory budgeting in multiple conversations and highlights the importance of distinguishing between,15097.751953125,kivi_4bit_residual32,0.0,1.0,0.0,session_c_turn_000__pressure_r1_c2,1.830322265625,0.0,7822.3125,0.0,session-c__pressure_r1_c2,calibration,summary,92.84080937504768,0
kivi,False,,0.0,8,qwen2_kivi,4,false,history_turns_present,False,426,edgekv-kivi,kivi,7571.6865234375,7594.9833984375,,,,,,,,,,"[""User: Summarize:\nSession B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.\nSummary:"", ""Assistant: Offloading reduces memory pressure but can add restore latency when the session resumes.""]",quantized,32,6272,True,3696,336,11648,32,16,1.0,0.41666666666666663,0.41666666666666663,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
The follow-up for session B discusses how restore events can increase TTFT even when average memory drops.
Summary:",82,Restore events can raise TTFT even if average memory usage goes down.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,116.72129854559898,1152.4192802608013,15473.176419734955,116.543710231781,2021.609216928482,0.0,1152.6807621121407,0.08139386773109436,first_token,persistent,2.278076171875,2.278076171875,0.411865234375,1152.6807621121407,medium,True,True," 
Restore events can prolong TTFT despite a decrease in average memory usage. 
",15166.669921875,kivi_4bit_residual32,0.0,1.0,0.0,session_b_turn_001__pressure_r1_c1,2.278076171875,1.8662109375,7822.3125,0.0,session-b__pressure_r1_c1,calibration,summary,116.72129854559898,1
kivi,False,,0.0,9,qwen2_kivi,4,false,history_turns_present,False,426,edgekv-kivi,kivi,7571.8984375,7595.1953125,,,,,,,,,,"[""User: Summarize:\nSession B starts with a medium-length document about cache eviction and restore costs. The important point is that offloading saves memory but may add restore latency later.\nSummary:"", ""Assistant: Offloading reduces memory pressure but can add restore latency when the session resumes.""]",quantized,32,7112,True,4200,392,14336,32,16,1.0,0.41666666666666663,0.41666666666666663,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,"Summarize:
The follow-up for session B discusses how restore events can increase TTFT even when average memory drops.
Summary:",82,Restore events can raise TTFT even if average memory usage goes down.,data/fixtures/pilot_session_trace_requests.jsonl,0.0,104.74191606044769,1130.2636414766312,15473.176419734955,104.57497835159302,2021.609216928482,0.0,1130.5186115205288,0.08025392889976501,first_token,persistent,2.278076171875,2.278076171875,0.411865234375,1130.5186115205288,medium,True,True," 
Restore events can prolong TTFT despite a decrease in average memory usage. 
",15167.09375,kivi_4bit_residual32,0.0,1.0,0.0,session_b_turn_001__pressure_r1_c2,2.278076171875,1.8662109375,7822.3125,0.0,session-b__pressure_r1_c2,calibration,summary,104.74191606044769,1
kivi,False,,0.0,10,qwen2_kivi,4,false,new_session,False,115,edgekv-kivi,kivi,7537.23876953125,7543.576171875,,,,,,,,,,[],quantized,32,7364,True,4368,420,15232,32,16,1.0,0.9310344827586207,0.9310344827586207,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session D arrives while other sessions are still active.

Question:
Why can that trigger eviction?
Answer:",22,because the global resident KV budget may be exceeded when multiple sessions overlap,data/fixtures/pilot_session_trace_requests.jsonl,0.0,72.19289243221283,927.5112748146057,15473.176419734955,72.00544700026512,2021.609216928482,0.0,927.7907907962799,0.09043514728546143,first_token,persistent,1.327880859375,1.327880859375,1.327880859375,927.7907907962799,medium,True,True, Session D arriving while other sessions are still active can trigger eviction due to resource constraints,15080.81494140625,kivi_4bit_residual32,0.0,1.0,0.0,session_d_turn_000__pressure_r1_c1,1.327880859375,0.0,7822.3125,0.0,session-d__pressure_r1_c1,calibration,qa,72.19289243221283,0
kivi,False,,0.0,11,qwen2_kivi,4,false,new_session,False,115,edgekv-kivi,kivi,7537.91552734375,7544.2529296875,,,,,,,,,,[],quantized,32,7616,True,4536,448,16128,32,16,1.0,0.9310344827586207,0.9310344827586207,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session D arrives while other sessions are still active.

Question:
Why can that trigger eviction?
Answer:",22,because the global resident KV budget may be exceeded when multiple sessions overlap,data/fixtures/pilot_session_trace_requests.jsonl,0.0,71.55317440629005,910.8970873057842,15473.176419734955,71.38286530971527,2021.609216928482,0.0,911.1461080610752,0.07806345820426941,first_token,persistent,1.327880859375,1.327880859375,1.327880859375,911.1461080610752,medium,True,True, Session D arriving while other sessions are still active can trigger eviction due to resource constraints,15082.16845703125,kivi_4bit_residual32,0.0,1.0,0.0,session_d_turn_000__pressure_r1_c2,1.327880859375,0.0,7822.3125,0.0,session-d__pressure_r1_c2,calibration,qa,71.55317440629005,0
kivi,False,,0.0,12,qwen2_kivi,4,false,history_turns_present,False,504,edgekv-kivi,kivi,7585.361328125,7614.595703125,,,,,,,,,,"[""User: Context:\nTailGuardKV keeps per-session KV state.\n\nQuestion:\nWhat does resident KV mean?\nAnswer:"", ""Assistant: resident KV is the portion of cached key/value state still kept in memory"", ""User: Context:\nTailGuardKV tracks offloaded and dropped state separately.\n\nQuestion:\nWhich one causes recompute?\nAnswer:"", ""Assistant: dropped state causes recompute when the session returns""]",quantized,32,8456,True,5012,476,18816,32,16,1.0,0.8,0.9,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session A returns after other sessions have occupied memory.

Question:
What happens if its state was offloaded?
Answer:",102,the system performs a restore before continuing,data/fixtures/pilot_session_trace_requests.jsonl,0.0,116.93185940384865,1125.4977472126484,15473.176419734955,116.76638200879097,2021.609216928482,0.0,1125.7602237164974,0.07570162415504456,first_token,persistent,2.995849609375,2.995849609375,0.798095703125,1125.7602237164974,medium,True,True," 
If Session A's state was offloaded, it means that the state was",15199.95703125,kivi_4bit_residual32,0.0,1.0,0.0,session_a_turn_002__pressure_r1_c1,2.995849609375,2.19775390625,7822.3125,0.0,session-a__pressure_r1_c1,eval,qa,116.93185940384865,2
kivi,False,,0.0,13,qwen2_kivi,4,false,history_turns_present,False,504,edgekv-kivi,kivi,7585.771484375,7615.005859375,,,,,,,,,,"[""User: Context:\nTailGuardKV keeps per-session KV state.\n\nQuestion:\nWhat does resident KV mean?\nAnswer:"", ""Assistant: resident KV is the portion of cached key/value state still kept in memory"", ""User: Context:\nTailGuardKV tracks offloaded and dropped state separately.\n\nQuestion:\nWhich one causes recompute?\nAnswer:"", ""Assistant: dropped state causes recompute when the session returns""]",quantized,32,9296,True,5488,504,21504,32,16,1.0,0.8,0.9,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,"Context:
Session A returns after other sessions have occupied memory.

Question:
What happens if its state was offloaded?
Answer:",102,the system performs a restore before continuing,data/fixtures/pilot_session_trace_requests.jsonl,0.0,109.76632311940193,1126.638501882553,15473.176419734955,109.60090532898903,2021.609216928482,0.0,1126.890193670988,0.0769495964050293,first_token,persistent,2.995849609375,2.995849609375,0.798095703125,1126.890193670988,medium,True,True," 
If Session A's state was offloaded, it means that the state was",15200.77734375,kivi_4bit_residual32,0.0,1.0,0.0,session_a_turn_002__pressure_r1_c2,2.995849609375,2.19775390625,7822.3125,0.0,session-a__pressure_r1_c2,eval,qa,109.76632311940193,2
