adapter,error,latency_ms,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,ttft_ms,length_bucket,split,task,extra_backend,extra_bits,extra_builtin_request_fallback,extra_env,extra_error_type,extra_failure_stage,extra_family,extra_h2o_recent_size,extra_h2o_selected_size,extra_kivi_bits,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_quantization_triggered,extra_kivi_residual_length,extra_metric_em,extra_metric_f1,extra_metric_rouge_l,extra_model,extra_stage_startup_ms,extra_stage_model_load_ms,extra_stage_tokenize_ms,extra_stage_transfer_ms,extra_stage_generate_ms,extra_stage_decode_ms,extra_stage_total_ms,extra_original_request_id,extra_profile_note,extra_reference,extra_repeat_index,extra_request_source,extra_returncode,extra_note,extra_strategy,extra_unsupported,extra_worker_mode,extra_vllm_cache_hits,extra_vllm_cache_misses,extra_vllm_cached_blocks,extra_vllm_evictions,extra_vllm_policy_time_ms,extra_vllm_eviction_decision_time_ms
kivi,,1546.3829711079597,True,True," A vegetarian cafe in Georgia has accused neo-Nazis of attacking it, throwing",4622.21728515625,kivi_2bit_residual32,0.05042016806722682,0.9495798319327732,xsum_000017,8732.1640625,1546.3829711079597,long,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.7647058823529411,0.7647058823529411,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2125.983975827694,16160.682436078787,0.0,0.08820369839668274,1545.8887964487076,0.3988035023212433,1546.3829711079597,,,A vegan cafe in Tbilisi has appealed for public solidarity after being invaded by ultra-nationalists wielding grilled meat and sausages.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,2463.466327637434,True,True," As clubs spend vast sums on players, they are increasingly turning to experts to help",5441.4853515625,kivi_2bit_residual32,0.0,1.0,xsum_000107,8732.1640625,2463.466327637434,xl,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.9354838709677419,0.9354838709677419,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2125.983975827694,16160.682436078787,0.0,0.09558349847793579,2462.351258844137,1.012846827507019,2463.466327637434,,,"Will a £300,000-a-week salary change a hot prospect's attitude to the game?",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1767.0438699424267,True,True, The paper explores the impact of different features and variants on the performance of the models,4999.84912109375,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000003,8732.1640625,1767.0438699424267,long,calibration,qa_long_context,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2125.983975827694,16160.682436078787,0.0,0.09554252028465271,1766.5097564458847,0.4320405423641205,1767.0438699424267,,,using tweets that one has replied or quoted to as contextual information,,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1404.4061116874218,True,True," The man who founded 4chan, the notorious internet forum, is to join",4504.6259765625,kivi_2bit_residual32,0.05363984674329492,0.9463601532567051,xsum_000003,8732.1640625,1404.4061116874218,medium,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.7037037037037037,0.7777777777777778,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2125.983975827694,16160.682436078787,0.0,0.08249655365943909,1403.9828553795815,0.33469125628471375,1404.4061116874218,,,Google has hired the creator of one of the web's most notorious forums - 4chan.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1318.0656470358372,True,True, A man in his 30s with blonde hair and a scratch on his,4352.51611328125,kivi_2bit_residual32,0.0,1.0,xsum_000013,8732.1640625,1318.0656470358372,short,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.7333333333333334,0.7999999999999999,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2125.983975827694,16160.682436078787,0.0,0.08489564061164856,1317.5848200917244,0.38935989141464233,1318.0656470358372,,,"A man tried to abduct a boy outside a primary school in Milton Keynes, the school said.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1490.782242268324,True,True, Barnsley striker Sam Bradshaw says he has learned a lot from watching comp,4567.44970703125,kivi_2bit_residual32,0.0,1.0,xsum_000019,8732.1640625,1490.782242268324,long,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.7058823529411765,0.7058823529411765,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2125.983975827694,16160.682436078787,0.0,0.08740648627281189,1490.3441704809666,0.34371763467788696,1490.782242268324,,,Barnsley striker Tom Bradshaw says every footballer can learn from the examples set by Wales stars Gareth Bale and Aaron Ramsey.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,2486.0812686383724,True,True," The 209 member nations of world football's governing body, FIFA,",5466.00927734375,kivi_2bit_residual32,0.0,1.0,xsum_000110,8732.1640625,2486.0812686383724,xl,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.6666666666666667,0.761904761904762,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2125.983975827694,16160.682436078787,0.0,0.09313598275184631,2485.356215387583,0.6250441074371338,2486.0812686383724,,,Football's crisis-hit world governing body Fifa will meet in Zurich on Friday and elect a new leader to try to take the damaged organisation forward into a new era.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,5549.805227667093,True,True," The study examined the following Facebook pages:

- FoxNews
- CNN
-",4998.9091796875,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000004,8707.07421875,5549.805227667093,long,calibration,qa_long_context,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.8285714285714285,0.8857142857142857,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.353284239769,15989.02390524745,0.0,0.2011619508266449,5549.048915505409,0.5468167364597321,5549.805227667093,,,"FoxNews, CNN, ESPN, New York Times, Time magazine, Huffington Post Weird News, The Guardian, Cartoon Network, Cooking Light, Home Cooking Adventure, Justin Bieber, Nickelodeon, Spongebob, Disney",,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1302.8062358498573,True,True, Barcelona president Sandro Rosell has resigned following the club's controversial signing of Brazilian,4502.86181640625,kivi_2bit_residual32,0.0,1.0,xsum_000006,8707.07421875,1302.8062358498573,medium,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.4871794871794871,0.5384615384615385,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.353284239769,15989.02390524745,0.0,0.08480623364448547,1302.421785891056,0.29271841049194336,1302.8062358498573,,,Barcelona football club chief Sandro Rosell has resigned following a Spanish court's decision to look into last year's signing of Brazil star Neymar.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1220.504730939865,True,True, Sri Lanka pace bowler Nuwan Pradeep has been suspended from playing cricket,4347.22021484375,kivi_2bit_residual32,0.05238095238095242,0.9476190476190476,xsum_000029,8707.07421875,1220.504730939865,short,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.8857142857142857,0.8857142857142857,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.353284239769,15989.02390524745,0.0,0.08095055818557739,1220.1337665319443,0.2840198576450348,1220.504730939865,,,Sri Lanka seamer Shaminda Eranga was reported for a suspect bowling action in the second-Test defeat by England at Chester-le-Street.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1535.0539050996304,True,True," The aspen tree does not naturally produce many seeds, making it difficult for companies",4603.56884765625,kivi_2bit_residual32,0.0,1.0,xsum_000027,8707.07421875,1535.0539050996304,long,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.8918918918918919,0.8918918918918919,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.353284239769,15989.02390524745,0.0,0.09010359644889832,1534.531731158495,0.42483583092689514,1535.0539050996304,,,Aspens are one of our most beautiful native trees and there's a huge demand for seeds to grow new ones for planting.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1795.4211458563805,True,True, The provided context does not explicitly mention whether the datasets used in the research contain only,5007.0322265625,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000005,8707.07421875,1795.4211458563805,long,calibration,qa_long_context,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.353284239769,15989.02390524745,0.0,0.09018182754516602,1794.868592172861,0.45541301369667053,1795.4211458563805,,,Yes,,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1756.1664506793022,True,True, The baselines mentioned in the paper are previous methods for end-to-end speech translation,5053.14208984375,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000100,8707.07421875,1756.1664506793022,long,eval,qa_long_context,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.8333333333333334,0.8541666666666667,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.353284239769,15989.02390524745,0.0,0.088471919298172,1755.6688524782658,0.40245428681373596,1756.1664506793022,,,"Vanilla ST baseline, encoder pre-training, in which the ST encoder is initialized from an ASR model, decoder pre-training, in which the ST decoder is initialized from an MT model, encoder-decoder pre-training, where both the encoder and decoder are pre-trained, many-to-many multi-task model where the encoders and decoders are derived from pre-trained ASR and MT models, Triangle+pre-train: BIBREF18 DBLP:conf/naacl/AnastasopoulosC18 proposed a triangle multi-task strategy for speech translation",,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1171.824362128973,True,True, Everton midfielder Enzo Miller is set to join Italian club Milan on a season-long,4354.2802734375,kivi_2bit_residual32,0.0,1.0,xsum_000150,8707.07421875,1171.824362128973,short,eval,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.696969696969697,0.696969696969697,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.353284239769,15989.02390524745,0.0,0.0793561339378357,1171.4476682245731,0.29110535979270935,1171.824362128973,,,Everton winger Gerard Deulofeu has joined Italian side AC Milan on loan until the end of the season.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1545.6730276346207,True,True, Shares in the UK food company Premier Foods have risen and fallen sharply after it rejected,4642.62255859375,kivi_2bit_residual32,0.0,1.0,xsum_000151,8707.07421875,1545.6730276346207,long,eval,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.6756756756756757,0.7837837837837838,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.353284239769,15989.02390524745,0.0,0.08449703454971313,1545.2110394835472,0.3709271550178528,1545.6730276346207,,,"McCormick, the American food flavourings business, has said it may increase its $700m (£494m) bid for the UK's Premier Foods.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1298.8368943333626,True,True, Two women who died after a student disco in Northampton became overcrowded were not,4494.6279296875,kivi_2bit_residual32,0.0,1.0,xsum_000152,8707.07421875,1298.8368943333626,medium,eval,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.7948717948717949,0.8461538461538461,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.353284239769,15989.02390524745,0.0,0.08367747068405151,1298.4007000923157,0.3448165953159332,1298.8368943333626,,,"The policing of a major incident at a nightclub in which two students were killed in a crush was ""appropriate"", the police watchdog has said.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1813.0625523626804,True,True, The context provided does not explicitly mention any specific natural languages that are studied in the,4957.85400390625,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000101,8707.07421875,1813.0625523626804,long,eval,qa_long_context,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1989.353284239769,15989.02390524745,0.0,0.0882372260093689,1812.5313594937325,0.4352070391178131,1813.0625523626804,,,Unanswerable,,zai-org/LongBench,,,,,batch,,,,,,
kivi,,4990.432344377041,True,True, Police are investigating after two teenagers died when their scrambler motorcycle crashed into a lake,4332.6943359375,kivi_2bit_residual32,0.0,1.0,xsum_000157,8711.26171875,4990.432344377041,short,eval,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.7948717948717949,0.8461538461538461,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2110.2062836289406,16106.98314383626,0.0,0.20020082592964172,4989.697404205799,0.5265101790428162,4990.432344377041,,,"A community worker has said scrambler motorcycles are a problem in west Belfast, as a woman remains in a critical condition after a collision.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1457.4406631290913,True,True," A US firm that raised $415,000 for a """,4623.19873046875,kivi_2bit_residual32,0.0,1.0,xsum_000153,8711.26171875,1457.4406631290913,long,eval,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.8823529411764706,0.8823529411764706,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2110.2062836289406,16106.98314383626,0.0,0.08678436279296875,1456.9317996501923,0.4151947796344757,1457.4406631290913,,,A crowdfunded handset designed to help people disconnect from their smartphones is due to ship at the end of November after a series of setbacks.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1211.646281182766,True,True, A 50-year-old man has been charged with attempted murder after a patient,4364.1044921875,kivi_2bit_residual32,0.0,1.0,xsum_000154,8711.26171875,1211.646281182766,medium,eval,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.5483870967741935,0.5483870967741935,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2110.2062836289406,16106.98314383626,0.0,0.08598342537879944,1211.2893871963024,0.26322901248931885,1211.646281182766,,,A care worker at an NHS psychiatric unit has been charged with raping a young female patient.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1839.7298641502857,True,True, The paper does not mention any specific models that were used in the experiments. It,5007.0322265625,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000102,8711.26171875,1839.7298641502857,long,eval,qa_long_context,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2110.2062836289406,16106.98314383626,0.0,0.09146332740783691,1839.1762785613537,0.45591965317726135,1839.7298641502857,,,"linear SVM, bidirectional Long Short-Term-Memory (BiLSTM), Convolutional Neural Network (CNN)",,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1182.0292994379997,True,True, Former England international Alex Whiffin has left London Irish after 13 years with,4330.93359375,kivi_2bit_residual32,0.0,1.0,xsum_000167,8711.26171875,1182.0292994379997,short,eval,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.6923076923076923,0.7692307692307692,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2110.2062836289406,16106.98314383626,0.0,0.08216500282287598,1181.6967613995075,0.24414807558059692,1182.0292994379997,,,London Irish have parted company with assistant coach Richard Whiffin following Premiership relegation.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1515.6944394111633,True,True, The first minister has met a 14-year-old boy with Duchenne muscular,4549.39208984375,kivi_2bit_residual32,0.0,1.0,xsum_000158,8711.26171875,1515.6944394111633,long,eval,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.4736842105263158,0.6842105263157895,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2110.2062836289406,16106.98314383626,0.0,0.0832490622997284,1515.2563527226448,0.34859776496887207,1515.6944394111633,,,A nine-year-old boy with muscular dystrophy has met with First Minister Nicola Sturgeon after he wrote to her campaigning for a new treatment.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1509.0919099748135,True,True, UKIP leader Nigel Farage has been forced to miss a place on BBC Question Time,4532.5078125,kivi_2bit_residual32,0.05882352941176461,0.9411764705882354,xsum_000155,8711.26171875,1509.0919099748135,medium,eval,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.5882352941176471,0.6470588235294117,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2110.2062836289406,16106.98314383626,0.0,0.0861920416355133,1508.5376873612404,0.46167150139808655,1509.0919099748135,,,Nigel Farage missed an appearance on BBC Question Time after getting caught in a traffic jam on the A1.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1869.0566569566727,True,True, The provided context does not explicitly mention whether the answered questions measure for the usefulness of,4987.08349609375,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000103,8711.26171875,1869.0566569566727,long,eval,qa_long_context,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2110.2062836289406,16106.98314383626,0.0,0.09861588478088379,1868.4379905462265,0.5116984248161316,1869.0566569566727,,,No,,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1253.8228407502174,True,True, Two teenagers have been arrested on suspicion of attempted murder after a stabbing at a south,4333.97802734375,kivi_2bit_residual32,0.018532818532818518,0.9814671814671815,xsum_000174,8711.26171875,1253.8228407502174,short,eval,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.5675675675675675,0.6756756756756757,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2110.2062836289406,16106.98314383626,0.0,0.09229034185409546,1253.4555085003376,0.2679377794265747,1253.8228407502174,,,A 15-year-old boy has been charged with attempted murder after two pupils were stabbed at a school in Dulwich.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1552.4842590093613,True,True, Nigel Farage thinks the official figures for EU migration to the UK are wrong because they,4674.79736328125,kivi_2bit_residual32,0.05714285714285716,0.9428571428571428,xsum_000160,8711.26171875,1552.4842590093613,long,eval,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.7714285714285715,0.8857142857142857,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2110.2062836289406,16106.98314383626,0.0,0.0905357301235199,1552.0697124302387,0.3173351287841797,1552.4842590093613,,,Campaigners to leave the European Union have been badgering the government about the reliability of the official immigration statistics.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,5098.908718675375,True,True," Nicole Kidman says she is still acting as if she is starting her career,",4541.9189453125,kivi_2bit_residual32,0.0,1.0,xsum_000156,8682.04296875,5098.908718675375,medium,eval,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.5625,0.625,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2042.5818860530853,16333.92421528697,0.0,0.19600242376327515,5098.313756287098,0.390857458114624,5098.908718675375,,,Oscar winner Nicole Kidman says she still acts like she's 21 when it comes to acting roles.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1798.8491356372833,True,True," The following pretrained word embeddings were used:

1. **GloVe Embeddings",5003.9677734375,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000104,8682.04296875,1798.8491356372833,long,eval,qa_long_context,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.375,0.375,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2042.5818860530853,16333.92421528697,0.0,0.08933991193771362,1798.262968659401,0.4898384213447571,1798.8491356372833,,,Pretrained word embeddings  were not used,,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1145.143736153841,True,True," This page will be updated with the most recent information about upcoming events, but be",4306.39892578125,kivi_2bit_residual32,0.06896551724137923,0.9310344827586208,xsum_000194,8682.04296875,1145.143736153841,short,eval,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.9310344827586207,0.9310344827586207,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2042.5818860530853,16333.92421528697,0.0,0.08456408977508545,1144.7842866182327,0.26782602071762085,1145.143736153841,,,"The BBC has extensive live athletics coverage across TV, desktop, mobile, tablet and app.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1600.3195196390152,True,True, Teachers' leaders have condemned the government's plans to force all schools to become acad,4700.328125,kivi_2bit_residual32,0.0,1.0,xsum_000164,8682.04296875,1600.3195196390152,long,eval,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.5384615384615385,0.5384615384615385,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2042.5818860530853,16333.92421528697,0.0,0.08447468280792236,1599.8005792498589,0.42759254574775696,1600.3195196390152,,,One of the most moderate teaching unions has voted for industrial action over government plans to force all schools in England to become academies.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1294.4760136306286,True,True, Leicestershire's Ben Jarvis took 5-32 as Lancashire,4496.97900390625,kivi_2bit_residual32,0.0,1.0,xsum_000159,8682.04296875,1294.4760136306286,medium,eval,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.696969696969697,0.8181818181818181,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2042.5818860530853,16333.92421528697,0.0,0.08588284254074097,1294.0774261951447,0.3057606518268585,1294.4760136306286,,,Pace bowler Kyle Jarvis claimed 5-69 for Lancashire as they earned a sizeable first-innings lead on a rain-shortened day against Leicestershire.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1807.5447231531143,True,True, The authors did not provide specific details on the results of their experiments on the new,5029.48876953125,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000105,8682.04296875,1807.5447231531143,long,eval,qa_long_context,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.8947368421052632,0.8947368421052632,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2042.5818860530853,16333.92421528697,0.0,0.08701160550117493,1807.004701346159,0.44657662510871887,1807.5447231531143,,,"average recipe-level coherence scores of 1.78-1.82, human evaluators preferred personalized model outputs to baseline 63% of the time",,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1185.5834126472473,True,True, Police have recovered a large quantity of heroin and cannabis following the arrest of a man,4320.51220703125,kivi_2bit_residual32,0.0,1.0,xsum_000207,8682.04296875,1185.5834126472473,short,eval,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.7777777777777778,0.8333333333333334,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2042.5818860530853,16333.92421528697,0.0,0.08409097790718079,1185.1588003337383,0.3336220979690552,1185.5834126472473,,,"A man has appeared in court after cannabis with an estimated street value of £90,000 was seized in Aberdeen.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1502.8997100889683,True,True, Labour MP David Lammy is calling for a debate on introducing a public holiday for,4671.859375,kivi_2bit_residual32,0.04999999999999993,0.9500000000000001,xsum_000172,8682.04296875,1502.8997100889683,long,eval,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.9,0.95,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2042.5818860530853,16333.92421528697,0.0,0.08745118975639343,1502.3864433169365,0.41866302490234375,1502.8997100889683,,,"The UK should show that it ""embraces"" the Muslim and Hindu faiths by making Eid and Diwali public holidays, Conservative MP Bob Blackman has said.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1208.8739834725857,True,True, Wasps have extended winger Frank Halai's contract until the end of the ,4360.576171875,kivi_2bit_residual32,0.0,1.0,xsum_000161,8682.04296875,1208.8739834725857,medium,eval,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.4838709677419354,0.4838709677419354,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2042.5818860530853,16333.92421528697,0.0,0.0853613018989563,1208.474561572075,0.30757859349250793,1208.8739834725857,,,Wasps winger Frank Halai will join French Top 14 side Pau at the end of the Premiership season.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1854.1501984000206,True,True," The combination of rewards for reinforcement learning in this study includes an irony reward, a",4971.96728515625,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000106,8682.04296875,1854.1501984000206,long,eval,qa_long_context,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.8947368421052632,0.8947368421052632,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2042.5818860530853,16333.92421528697,0.0,0.10822340846061707,1853.5828106105328,0.445537269115448,1854.1501984000206,,,"irony accuracy, sentiment preservation",,zai-org/LongBench,,,,,batch,,,,,,
kivi,,5574.538957327604,True,True, The ground truth for fake news in the study is established through a dataset manually labeled,4985.25390625,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000000,8704.31640625,5574.538957327604,long,calibration,qa_long_context,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.5,0.6666666666666667,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1966.8086655437946,15922.424104064703,0.0,0.1960843801498413,5573.745295405388,0.5895346403121948,5574.538957327604,,,Ground truth is not established in the paper,,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1213.2136337459087,True,True, Four brothers accused of fraudulently trading in connection with a charity have appeared in,4365.4560546875,kivi_2bit_residual64,0.0,1.0,xsum_000000,8704.31640625,1213.2136337459087,medium,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.6129032258064516,0.7419354838709677,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1966.8086655437946,15922.424104064703,0.0,0.08338689804077148,1212.816808372736,0.3066845238208771,1213.2136337459087,,,Former Premier League footballer Sam Sodje has appeared in court alongside three brothers accused of charity fraud.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1187.113493680954,True,True, Two teenagers have been charged after a car chase involving up to 20 vehicles,4332.28515625,kivi_2bit_residual64,0.029239766081871288,0.9707602339181287,xsum_000004,8704.31640625,1187.113493680954,short,calibration,summary,qwen2_kivi,2,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.5555555555555556,0.5555555555555556,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1966.8086655437946,15922.424104064703,0.0,0.08040666580200195,1186.7875903844833,0.2385154366493225,1187.113493680954,,,Two teenagers have been charged in connection with an incident in west Belfast in which a car collided with two police vehicles.,,EdinburghNLP/xsum,,,,,batch,,,,,,
