request_id,session_id,turn_index,arrival_index,task,prompt,reference,history_turns,split,original_request_id,original_session_id,pressure_round,pressure_copy,pressure_budget_mib
qa-session-009-turn0__pressure_r1_c1,qa-session-009__pressure_r1_c1,0,54,qa,"Context: Team Borealis can ship exactly 27 crates on August 14. The destination must remain checkpoint-3. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",Team Borealis ships 27 crates on August 14 to checkpoint-3.,[],calibration,qa-session-009-turn0,qa-session-009,1,1,26.0
qa-session-009-turn0__pressure_r1_c2,qa-session-009__pressure_r1_c2,0,55,qa,"Context: Team Borealis can ship exactly 27 crates on August 14. The destination must remain checkpoint-3. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",Team Borealis ships 27 crates on August 14 to checkpoint-3.,[],calibration,qa-session-009-turn0,qa-session-009,1,2,26.0
qa-session-009-turn1__pressure_r1_c1,qa-session-009__pressure_r1_c1,1,56,qa,"Question: What date was locked for the shipment, and what cannot change?
Answer:",August 14; the destination checkpoint-3 cannot change.,"[""User: Context: Team Borealis can ship exactly 27 crates on August 14. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 27 crates on August 14 to checkpoint-3.""]",calibration,qa-session-009-turn1,qa-session-009,1,1,26.0
qa-session-009-turn1__pressure_r1_c2,qa-session-009__pressure_r1_c2,1,57,qa,"Question: What date was locked for the shipment, and what cannot change?
Answer:",August 14; the destination checkpoint-3 cannot change.,"[""User: Context: Team Borealis can ship exactly 27 crates on August 14. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 27 crates on August 14 to checkpoint-3.""]",calibration,qa-session-009-turn1,qa-session-009,1,2,26.0
qa-session-009-turn2__pressure_r1_c1,qa-session-009__pressure_r1_c1,2,58,qa,"Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",Yes. Split 27 crates into two equal batches while keeping August 14 and destination checkpoint-3 unchanged.,"[""User: Context: Team Borealis can ship exactly 27 crates on August 14. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 27 crates on August 14 to checkpoint-3."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 14; the destination checkpoint-3 cannot change.""]",eval,qa-session-009-turn2,qa-session-009,1,1,26.0
qa-session-009-turn2__pressure_r1_c2,qa-session-009__pressure_r1_c2,2,59,qa,"Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",Yes. Split 27 crates into two equal batches while keeping August 14 and destination checkpoint-3 unchanged.,"[""User: Context: Team Borealis can ship exactly 27 crates on August 14. The destination must remain checkpoint-3. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Borealis ships 27 crates on August 14 to checkpoint-3."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 14; the destination checkpoint-3 cannot change.""]",eval,qa-session-009-turn2,qa-session-009,1,2,26.0
qa-session-010-turn0__pressure_r1_c1,qa-session-010__pressure_r1_c1,0,60,qa,"Context: Team Cinder can ship exactly 28 crates on August 15. The destination must remain relay-5. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",Team Cinder ships 28 crates on August 15 to relay-5.,[],eval,qa-session-010-turn0,qa-session-010,1,1,26.0
qa-session-010-turn0__pressure_r1_c2,qa-session-010__pressure_r1_c2,0,61,qa,"Context: Team Cinder can ship exactly 28 crates on August 15. The destination must remain relay-5. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",Team Cinder ships 28 crates on August 15 to relay-5.,[],eval,qa-session-010-turn0,qa-session-010,1,2,26.0
qa-session-010-turn1__pressure_r1_c1,qa-session-010__pressure_r1_c1,1,62,qa,"Question: What date was locked for the shipment, and what cannot change?
Answer:",August 15; the destination relay-5 cannot change.,"[""User: Context: Team Cinder can ship exactly 28 crates on August 15. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 28 crates on August 15 to relay-5.""]",eval,qa-session-010-turn1,qa-session-010,1,1,26.0
qa-session-010-turn1__pressure_r1_c2,qa-session-010__pressure_r1_c2,1,63,qa,"Question: What date was locked for the shipment, and what cannot change?
Answer:",August 15; the destination relay-5 cannot change.,"[""User: Context: Team Cinder can ship exactly 28 crates on August 15. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 28 crates on August 15 to relay-5.""]",eval,qa-session-010-turn1,qa-session-010,1,2,26.0
qa-session-010-turn2__pressure_r1_c1,qa-session-010__pressure_r1_c1,2,64,qa,"Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",Yes. Split 28 crates into two equal batches while keeping August 15 and destination relay-5 unchanged.,"[""User: Context: Team Cinder can ship exactly 28 crates on August 15. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 28 crates on August 15 to relay-5."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 15; the destination relay-5 cannot change.""]",calibration,qa-session-010-turn2,qa-session-010,1,1,26.0
qa-session-010-turn2__pressure_r1_c2,qa-session-010__pressure_r1_c2,2,65,qa,"Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",Yes. Split 28 crates into two equal batches while keeping August 15 and destination relay-5 unchanged.,"[""User: Context: Team Cinder can ship exactly 28 crates on August 15. The destination must remain relay-5. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Cinder ships 28 crates on August 15 to relay-5."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 15; the destination relay-5 cannot change.""]",calibration,qa-session-010-turn2,qa-session-010,1,2,26.0
qa-session-011-turn0__pressure_r1_c1,qa-session-011__pressure_r1_c1,0,66,qa,"Context: Team Delta can ship exactly 29 crates on August 16. The destination must remain depot-2. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",Team Delta ships 29 crates on August 16 to depot-2.,[],calibration,qa-session-011-turn0,qa-session-011,1,1,26.0
qa-session-011-turn0__pressure_r1_c2,qa-session-011__pressure_r1_c2,0,67,qa,"Context: Team Delta can ship exactly 29 crates on August 16. The destination must remain depot-2. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",Team Delta ships 29 crates on August 16 to depot-2.,[],calibration,qa-session-011-turn0,qa-session-011,1,2,26.0
qa-session-011-turn1__pressure_r1_c1,qa-session-011__pressure_r1_c1,1,68,qa,"Question: What date was locked for the shipment, and what cannot change?
Answer:",August 16; the destination depot-2 cannot change.,"[""User: Context: Team Delta can ship exactly 29 crates on August 16. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 29 crates on August 16 to depot-2.""]",eval,qa-session-011-turn1,qa-session-011,1,1,26.0
qa-session-011-turn1__pressure_r1_c2,qa-session-011__pressure_r1_c2,1,69,qa,"Question: What date was locked for the shipment, and what cannot change?
Answer:",August 16; the destination depot-2 cannot change.,"[""User: Context: Team Delta can ship exactly 29 crates on August 16. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 29 crates on August 16 to depot-2.""]",eval,qa-session-011-turn1,qa-session-011,1,2,26.0
qa-session-011-turn2__pressure_r1_c1,qa-session-011__pressure_r1_c1,2,70,qa,"Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",Yes. Split 29 crates into two equal batches while keeping August 16 and destination depot-2 unchanged.,"[""User: Context: Team Delta can ship exactly 29 crates on August 16. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 29 crates on August 16 to depot-2."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 16; the destination depot-2 cannot change.""]",eval,qa-session-011-turn2,qa-session-011,1,1,26.0
qa-session-011-turn2__pressure_r1_c2,qa-session-011__pressure_r1_c2,2,71,qa,"Question: A coordinator asks whether the shipment can be split into two equal batches without changing the original date or destination. Answer yes/no and keep the constraints.
Answer:",Yes. Split 29 crates into two equal batches while keeping August 16 and destination depot-2 unchanged.,"[""User: Context: Team Delta can ship exactly 29 crates on August 16. The destination must remain depot-2. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Delta ships 29 crates on August 16 to depot-2."", ""User: Question: What date was locked for the shipment, and what cannot change?\nAnswer:"", ""Assistant: August 16; the destination depot-2 cannot change.""]",eval,qa-session-011-turn2,qa-session-011,1,2,26.0
qa-session-012-turn0__pressure_r1_c1,qa-session-012__pressure_r1_c1,0,72,qa,"Context: Team Atlas can ship exactly 30 crates on August 17. The destination must remain warehouse-7. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",Team Atlas ships 30 crates on August 17 to warehouse-7.,[],calibration,qa-session-012-turn0,qa-session-012,1,1,26.0
qa-session-012-turn0__pressure_r1_c2,qa-session-012__pressure_r1_c2,0,73,qa,"Context: Team Atlas can ship exactly 30 crates on August 17. The destination must remain warehouse-7. Keep those constraints for later.
Question: Repeat the shipping plan in one sentence.
Answer:",Team Atlas ships 30 crates on August 17 to warehouse-7.,[],calibration,qa-session-012-turn0,qa-session-012,1,2,26.0
qa-session-012-turn1__pressure_r1_c1,qa-session-012__pressure_r1_c1,1,74,qa,"Question: What date was locked for the shipment, and what cannot change?
Answer:",August 17; the destination warehouse-7 cannot change.,"[""User: Context: Team Atlas can ship exactly 30 crates on August 17. The destination must remain warehouse-7. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Atlas ships 30 crates on August 17 to warehouse-7.""]",calibration,qa-session-012-turn1,qa-session-012,1,1,26.0
qa-session-012-turn1__pressure_r1_c2,qa-session-012__pressure_r1_c2,1,75,qa,"Question: What date was locked for the shipment, and what cannot change?
Answer:",August 17; the destination warehouse-7 cannot change.,"[""User: Context: Team Atlas can ship exactly 30 crates on August 17. The destination must remain warehouse-7. Keep those constraints for later.\nQuestion: Repeat the shipping plan in one sentence.\nAnswer:"", ""Assistant: Team Atlas ships 30 crates on August 17 to warehouse-7.""]",calibration,qa-session-012-turn1,qa-session-012,1,2,26.0
