adapter,error,extra_builtin_request_fallback,extra_family,extra_note,extra_request_source,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,split,task,ttft_ms
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.08,short,False,True,What dataset did they use?,0.05078125,full_gpu,,,longbench_qasper_000116,0.05078125,eval,qa_long_context,2.08
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.56,short,False,True,Do they use large or small BERT?,0.0625,full_gpu,,,longbench_qasper_000117,0.0625,eval,qa_long_context,2.56
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.6000000000000005,short,False,True,Are the automatically constructed datasets subject to quality control?,0.13671875,full_gpu,,,longbench_qasper_000118,0.13671875,eval,qa_long_context,5.6000000000000005
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.04,short,False,True,Are the images from a specific domain?,0.07421875,full_gpu,,,longbench_qasper_000119,0.07421875,eval,qa_long_context,3.04
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.84,short,False,True,What was their performance on emotion detection?,0.09375,full_gpu,,,longbench_qasper_000120,0.09375,eval,qa_long_context,3.84
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.88,short,False,True,What is the tagging scheme employed?,0.0703125,full_gpu,,,longbench_qasper_000121,0.0703125,eval,qa_long_context,2.88
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.52,short,False,True,Is Arabic one of the 11 languages in CoVost?,0.0859375,full_gpu,,,longbench_qasper_000122,0.0859375,eval,qa_long_context,3.52
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.2800000000000002,short,False,True,How do they define robustness of a model?,0.080078125,full_gpu,,,longbench_qasper_000123,0.080078125,eval,qa_long_context,3.2800000000000002
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.24,short,False,True,What other sentence embeddings methods are evaluated?,0.103515625,full_gpu,,,longbench_qasper_000124,0.103515625,eval,qa_long_context,4.24
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,6.640000000000001,short,False,True,What are method's improvements of F1 for NER task for English and Chinese datasets?,0.162109375,full_gpu,,,longbench_qasper_000125,0.162109375,eval,qa_long_context,6.640000000000001
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.0,short,False,True,On which tasks do they test their conflict method?,0.09765625,full_gpu,,,longbench_qasper_000126,0.09765625,eval,qa_long_context,4.0
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.2800000000000002,short,False,True,Which baselines did they compare against?,0.080078125,full_gpu,,,longbench_qasper_000127,0.080078125,eval,qa_long_context,3.2800000000000002
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.8000000000000003,short,False,True,What is te core component for KBQA?,0.068359375,full_gpu,,,longbench_qasper_000128,0.068359375,eval,qa_long_context,2.8000000000000003
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.32,short,False,True,What are the baseline models?,0.056640625,full_gpu,,,longbench_qasper_000129,0.056640625,eval,qa_long_context,2.32
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,6.72,short,False,True,Which methods are considered to find examples of biases and unwarranted inferences??,0.1640625,full_gpu,,,longbench_qasper_000130,0.1640625,eval,qa_long_context,6.72
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.4,short,False,True,What language do they explore?,0.05859375,full_gpu,,,longbench_qasper_000131,0.05859375,eval,qa_long_context,2.4
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.04,short,False,True,Which models did they experiment with?,0.07421875,full_gpu,,,longbench_qasper_000132,0.07421875,eval,qa_long_context,3.04
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.52,short,False,True,Do they report results only on English data?,0.0859375,full_gpu,,,longbench_qasper_000133,0.0859375,eval,qa_long_context,3.52
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.96,short,False,True,What summarization algorithms did the authors experiment with?,0.12109375,full_gpu,,,longbench_qasper_000134,0.12109375,eval,qa_long_context,4.96
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.24,short,False,True,What was the previous state of the art for this task?,0.103515625,full_gpu,,,longbench_qasper_000135,0.103515625,eval,qa_long_context,4.24
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.12,short,False,True,Which component is the least impactful?,0.076171875,full_gpu,,,longbench_qasper_000136,0.076171875,eval,qa_long_context,3.12
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.96,short,False,True,What is the corpus used for the task?,0.072265625,full_gpu,,,longbench_qasper_000137,0.072265625,eval,qa_long_context,2.96
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.92,short,False,True,Which 7 Indian languages do they experiment with?,0.095703125,full_gpu,,,longbench_qasper_000138,0.095703125,eval,qa_long_context,3.92
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.68,short,False,True,What is the model performance on target language reading comprehension?,0.138671875,full_gpu,,,longbench_qasper_000139,0.138671875,eval,qa_long_context,5.68
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,6.24,short,False,True,How big is the difference in performance between proposed model and baselines?,0.15234375,full_gpu,,,longbench_qasper_000140,0.15234375,eval,qa_long_context,6.24
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,7.36,short,False,True,How much improvement is gained from Adversarial Reward Augmented Maximum Likelihood (ARAML)?,0.1796875,full_gpu,,,longbench_qasper_000141,0.1796875,eval,qa_long_context,7.36
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,8.8,short,False,True,What evidence do the authors present that the model can capture some biases in data annotation and collection?,0.21484375,full_gpu,,,longbench_qasper_000142,0.21484375,eval,qa_long_context,8.8
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.12,short,False,True,Were other baselines tested to compare with the neural baseline?,0.125,full_gpu,,,longbench_qasper_000143,0.125,eval,qa_long_context,5.12
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.56,short,False,True,What is the size of the dataset?,0.0625,full_gpu,,,longbench_qasper_000144,0.0625,eval,qa_long_context,2.56
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.2,short,False,True,What are method improvements of F1 for paraphrase identification?,0.126953125,full_gpu,,,longbench_qasper_000145,0.126953125,eval,qa_long_context,5.2
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,1.84,short,False,True,What datasets are used?,0.044921875,full_gpu,,,longbench_qasper_000146,0.044921875,eval,qa_long_context,1.84
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.92,short,False,True,What data was presented to the subjects to elicit event-related responses?,0.14453125,full_gpu,,,longbench_qasper_000147,0.14453125,eval,qa_long_context,5.92
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.2,short,False,True,Which baselines are used for evaluation?,0.078125,full_gpu,,,longbench_qasper_000148,0.078125,eval,qa_long_context,3.2
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.6,short,False,True,What learning models are used on the dataset?,0.087890625,full_gpu,,,longbench_qasper_000149,0.087890625,eval,qa_long_context,3.6
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.44,short,False,True,What language model architectures are used?,0.083984375,full_gpu,,,longbench_qasper_000150,0.083984375,eval,qa_long_context,3.44
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.96,short,False,True,How are weights dynamically adjusted?,0.072265625,full_gpu,,,longbench_qasper_000151,0.072265625,eval,qa_long_context,2.96
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.16,short,False,True,What are the results from these proposed strategies?,0.1015625,full_gpu,,,longbench_qasper_000152,0.1015625,eval,qa_long_context,4.16
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.2800000000000002,short,False,True,What does an individual model consist of?,0.080078125,full_gpu,,,longbench_qasper_000153,0.080078125,eval,qa_long_context,3.2800000000000002
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.6,short,False,True,How is non-standard pronunciation identified?,0.087890625,full_gpu,,,longbench_qasper_000154,0.087890625,eval,qa_long_context,3.6
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.96,short,False,True,What is a semicharacter architecture?,0.072265625,full_gpu,,,longbench_qasper_000155,0.072265625,eval,qa_long_context,2.96
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.32,short,False,True,which languages are explored?,0.056640625,full_gpu,,,longbench_qasper_000156,0.056640625,eval,qa_long_context,2.32
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.6,short,False,True,How effective is their NCEL approach overall?,0.087890625,full_gpu,,,longbench_qasper_000157,0.087890625,eval,qa_long_context,3.6
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.08,short,False,True,Is the data de-identified?,0.05078125,full_gpu,,,longbench_qasper_000158,0.05078125,eval,qa_long_context,2.08
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.16,short,False,True,What was the baseline used?,0.052734375,full_gpu,,,longbench_qasper_000159,0.052734375,eval,qa_long_context,2.16
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.48,short,False,True,where did they obtain the annotated clinical notes from?,0.109375,full_gpu,,,longbench_qasper_000160,0.109375,eval,qa_long_context,4.48
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.52,short,False,True,Why masking words in the decoder is helpful?,0.0859375,full_gpu,,,longbench_qasper_000161,0.0859375,eval,qa_long_context,3.52
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.08,short,False,True,Which dataset do they use?,0.05078125,full_gpu,,,longbench_qasper_000162,0.05078125,eval,qa_long_context,2.08
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,1.84,short,False,True,What features are used?,0.044921875,full_gpu,,,longbench_qasper_000163,0.044921875,eval,qa_long_context,1.84
full,,false,full,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.32,short,False,True,How is the dataset annotated?,0.056640625,full_gpu,,,longbench_qasper_000164,0.056640625,eval,qa_long_context,2.32
